,abstenciones,acta_id,ausentes,base_mayoria,fecha,hora,nroperiodo,numero,persona_id,presidente_id,presidente_nombre,resultado,reunion,sesion,sesion_id,tipo_mayoria,tipo_periodo,tipo_sesion,titulo,votos_afirmativos,votos_negativos
111,4,3317,43,Votos Emitidos,2017-05-09,16:42,135,5,,,MONZÓ Emilio,AFIRMATIVO,6,4,HCDN135R06,Más de la mitad,Ordinario,Especial,Expediente 54-S-2016 - Orden del Dia 907 - Votación en General y Particular,209,0
112,0,3318,43,Votos Emitidos,2017-05-09,16:44,135,6,,,MONZÓ Emilio,AFIRMATIVO,6,4,HCDN135R06,Más de la mitad,Ordinario,Especial,Expediente 29-PE-2016 - Orden del Día 910 - Votación en General y Particular,209,4
113,4,3319,44,Votos Emitidos,2017-05-09,16:46,135,7,,,MONZÓ Emilio,AFIRMATIVO,6,4,HCDN135R06,Más de la mitad,Ordinario,Especial,Expediente 47-S-2016 - Orden del Día 1282 - Votación en General y Particular,208,0
114,5,3320,44,Votos Emitidos,2017-05-09,16:48,135,8,,,MONZÓ Emilio,AFIRMATIVO,6,4,HCDN135R06,Más de la mitad,Ordinario,Especial,Expediente 12-S-2017 - Orden del Día 1292 - Votación en General y Particular,195,12
115,0,3321,43,Votos Emitidos,2017-05-09,23:01,135,9,,,MONZÓ Emilio,AFIRMATIVO,6,4,HCDN135R06,Más de la mitad,Ordinario,Especial,Texto consensuado sobre la aplicación de la prisión preventiva - Votación en General y Particular.,212,1
116,0,3313,59,Votos Emitidos,2017-05-09,16:35,135,1,,,MONZÓ Emilio,AFIRMATIVO,6,4,HCDN135R06,Más de la mitad,Ordinario,Especial,Expediente 28-PE-2016 - Orden del Día 895 - Votación en General y Particular,191,6
117,0,3314,56,Votos Emitidos,2017-05-09,16:36,135,2,,,MONZÓ Emilio,AFIRMATIVO,6,4,HCDN135R06,Más de la mitad,Ordinario,Especial,Expediente 33-PE-2016 - Orden del Día 896 - Votación en General y Particular,196,4
118,0,3315,44,Votos Emitidos,2017-05-09,16:39,135,3,,,MONZÓ Emilio,AFIRMATIVO,6,4,HCDN135R06,Más de la mitad,Ordinario,Especial,Expediente 121-S-2015 - Orden del Día 903 - Votación en General y Particular,208,4
119,0,3316,43,Votos Emitidos,2017-05-09,16:41,135,4,,,MONZÓ Emilio,AFIRMATIVO,6,4,HCDN135R06,Más de la mitad,Ordinario,Especial,Expediente 122-S-2015 - Orden del Día 906 - Votación en General y Particular,213,0
120,8,3322,53,Votos Emitidos,2017-06-21,13:18,135,1,,,MONZÓ Emilio,NEGATIVO,10,6,HCDN135R10,Tres cuartos,Ordinario,Especial,"Apartamiento del reglamento solicitado por el diputado LÓPEZ, Pablo para tratar el expediente 3071-D-2017.",54,141
121,1,3323,46,Votos Emitidos,2017-06-21,13:25,135,2,,,MONZÓ Emilio,NEGATIVO,10,6,HCDN135R10,Tres cuartos,Ordinario,Especial,"Apartamiento del reglamento solicitado por el diputado KOSINER, Pablo para tratar el expediente 6-S-2016.",135,74
122,0,3324,45,Votos Emitidos,2017-06-21,13:32,135,3,,,MONZÓ Emilio,NEGATIVO,10,6,HCDN135R10,Tres cuartos,Ordinario,Especial,"Apartamiento del reglamento solicitado por la diputada DONDA PÉREZ, Victoria para tratar el expediente 3035-D-2017.",135,76
123,0,3325,37,Votos Emitidos,2017-06-21,15:12,135,4,,,MONZÓ Emilio,AFIRMATIVO,10,6,HCDN135R10,Más de la mitad,Ordinario,Especial,Modificaciones introducidas por el Honorable Senado de la Nación a los expedientes 1879-D-2016 y 7464-D-2016.,219,0
124,3,3333,101,Votos Emitidos,2017-06-28,14:59,135,8,,,MONZÓ Emilio,NEGATIVO,11,7,HCDN135R11,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por la Diputada CASTRO, Sandra Daniela para tratar el Expediente 3205-D-17.",72,80
125,0,3334,103,Votos Emitidos,2017-06-28,15:05,135,9,,,MONZÓ Emilio,NEGATIVO,11,7,HCDN135R11,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por la Diputada SOSA, Soledad para tratar el Expediente 3453-D-17.",73,80
126,0,3335,55,Votos Emitidos,2017-06-28,20:45,135,10,,,MONZÓ Emilio,NEGATIVO,11,7,HCDN135R11,Más de la mitad,Ordinario,Especial,"Moción de orden. Pedido de vuelta a comisión del expediente 31-PE-2016 solicitado por el diputado DAVID, Néstor.",81,120
127,8,3336,53,Votos Emitidos,2017-06-28,20:49,135,11,,,MONZÓ Emilio,AFIRMATIVO,11,7,HCDN135R11,Más de la mitad,Ordinario,Especial,Expediente 31-PE-2016 Orden del Dia 1367. Votación en General,131,64
128,14,3337,64,Votos Emitidos,2017-06-28,21:03,135,12,,,MONZÓ Emilio,NEGATIVO,11,7,HCDN135R11,Más de la mitad,Ordinario,Especial,Expediente 31-PE-2016 Orden del Día 1367 - Artículo 1,87,91
129,0,3326,79,Votos Emitidos,2017-06-28,13:58,135,1,,,MONZÓ Emilio,NEGATIVO,11,7,HCDN135R11,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por el Diputado GIOJA, José Luis para tratar el Expediente 3431-D-17.",103,74
130,4,3327,76,Votos Emitidos,2017-06-28,14:16,135,2,,,MONZÓ Emilio,NEGATIVO,11,7,HCDN135R11,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por la Diputada BRITEZ, María Cristina para tratar el Expediente 3031-D-17.",100,76
131,0,3328,82,Votos Emitidos,2017-06-28,14:25,135,3,,,MONZÓ Emilio,NEGATIVO,11,7,HCDN135R11,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por el Diputado SOLANAS, Julio Rodolfo para tratar el Expediente 1270-D-16.",97,77
132,6,3329,79,Votos Emitidos,2017-06-28,14:32,135,4,,,MONZÓ Emilio,NEGATIVO,11,7,HCDN135R11,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por el Diputado IGON, Santiago Nicolás para tratar la Orden del Día 1258.",89,82
133,3,3330,81,Votos Emitidos,2017-06-28,14:41,135,5,,,MONZÓ Emilio,NEGATIVO,11,7,HCDN135R11,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por la Diputada GAILLARD, Ana Carolina para tratar el Expediente 2681-D-17.",94,78
134,0,3331,128,Votos Emitidos,2017-06-28,14:47,135,6,,,MONZÓ Emilio,AFIRMATIVO,11,7,HCDN135R11,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por el Diputado PETRI, Luis Alfonso para tratar la Orden del Día 1326.",115,13
135,6,3332,103,Votos Emitidos,2017-06-28,14:53,135,7,,,MONZÓ Emilio,NEGATIVO,11,7,HCDN135R11,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por el Diputado LAVAGNA, Marco para tratar el Expediente 3463-D-17.",67,80
136,6,3349,49,Votos Emitidos,2017-07-05,16:03,135,24,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,Expediente 291-S-2016 - Orden del Dia 1345.,200,1
137,2,3350,76,Votos Emitidos,2017-07-05,16:51,135,25,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,Expediente 0030-S-2017.,176,2
138,7,3351,71,Votos Emitidos,2017-07-05,17:26,135,26,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,Expediente 3805-D-2016 (y otro) - Orden del Día 1326.,170,8
139,16,3338,51,Votos Emitidos,2017-07-05,10:58,135,13,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,"Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 1 con modificaciones propuestas por la Diputada LITZA, Mónica Edith.",185,4
140,0,3339,46,Votos Emitidos,2017-07-05,11:31,135,14,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,"Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 5, con modificaciones propuestas por la Diputada BURGOS, María Gabriela.",135,75
141,0,3340,45,Votos Emitidos,2017-07-05,11:45,135,15,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 8.,137,74
142,0,3341,48,Votos Emitidos,2017-07-05,11:47,135,16,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 9.,134,74
143,0,3342,40,Votos Emitidos,2017-07-05,12:14,135,17,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 11.,139,77
144,0,3343,39,Votos Emitidos,2017-07-05,12:19,135,18,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 17.,141,76
145,0,3344,40,Votos Emitidos,2017-07-05,12:33,135,19,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 20.,206,10
146,1,3345,40,Votos Emitidos,2017-07-05,12:37,135,20,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 22.,136,79
147,0,3346,38,Votos Emitidos,2017-07-05,14:43,135,21,,,MONZÓ Emilio,NEGATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,Expediente 31-PE-2016 - Orden del Dia 1367 - Artículo 37.,86,132
148,14,3347,40,Votos Emitidos,2017-07-05,15:58,135,22,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,"Expediente 31-PE-2016  - Orden del Dia 1367. Incorporación de un nuevo Artículo propuesto por la Diputada LITZA, Mónica Edith.",123,79
149,8,3348,40,Votos Emitidos,2017-07-05,16:01,135,23,,,MONZÓ Emilio,AFIRMATIVO,12,7,HCDN135R12,Más de la mitad,Ordinario,Especial,"Expediente 31-PE-2016  - Orden del Dia 1367. Incorporación de un nuevo Artículo propuesto por la Diputada LITZA, Mónica Edith.",196,12
150,2,3352,30,Votos Emitidos,2017-07-26,12:52,135,1,,,MONZÓ Emilio,NEGATIVO,14,8,HCDN135R14,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por la Diputada CAMAÑO, Graciela para tratar el Expediente 262-D-2017 y 2167-D-2017.",133,91
151,5,3353,28,Votos Emitidos,2017-07-26,12:53,135,2,,,MONZÓ Emilio,NEGATIVO,14,8,HCDN135R14,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por el Diputado RECALDE, Héctor Pedro para tratar el Expediente 3598-D-2017.",131,92
152,5,3354,32,Votos Emitidos,2017-07-26,13:01,135,3,,,MONZÓ Emilio,NEGATIVO,14,8,HCDN135R14,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por el Diputado ZILIOTTO, Sergio Raúl para tratar el Expediente 006-S-2016.",129,90
153,3,3355,20,Votos Emitidos,2017-07-26,21:39,135,4,,,MONZÓ Emilio,NEGATIVO,14,8,HCDN135R14,Dos tercios,Ordinario,Especial,Orden del Día 1465 - Dictamen de Mayoría.,138,95
154,0,3665,69,Votos Emitidos,2017-09-13,15:29,135,7,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Proyectos de ley sin dictamen de comisón.,187,0
155,0,3666,104,Votos Emitidos,2017-09-13,19:41,135,15,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 4404-D-2014. Votación en General y Particular,152,0
156,0,3667,66,Votos Emitidos,2017-09-13,15:25,135,6,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Proyectos de Ley sin disidencias ni observaciones.,190,0
157,12,3668,73,Votos Emitidos,2017-09-13,16:17,135,9,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 0031-S-2017 - Orden del Día 1474 - Votación en General y Particular.,145,26
158,25,3669,110,Votos Emitidos,2017-09-13,16:59,135,10,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 0114-S-2015 - Orden del Día 913 - Votación en General.,121,0
159,35,3670,116,Votos Emitidos,2017-09-13,17:43,135,12,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 0114-S-2015 Orden del Día 913 - Artículo 16.,90,15
160,0,3671,103,Votos Emitidos,2017-09-13,20:09,135,17,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 0499-D-2017. Votación en General y Particular.,152,1
161,4,3655,71,Votos Emitidos,2017-09-13,15:15,135,5,,,MONZÓ Emilio,NEGATIVO,16,10,HCDN135R16,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por la Diputada GONZÁLEZ SELIGRA, Nathalia para tratar el Expediente 4785-D-2017.",99,82
162,3,3672,60,Votos Emitidos,2017-09-13,14:56,135,3,,,MONZÓ Emilio,NEGATIVO,16,10,HCDN135R16,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por el Diputado LÓPEZ, Pablo Sebastián para tratar el Expediente 4805-D-2017.",114,79
163,3,3656,57,Votos Emitidos,2017-09-13,15:09,135,4,,,MONZÓ Emilio,NEGATIVO,16,10,HCDN135R16,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por la Diputada DONDA PÉREZ, Victoria para tratar el Expediente 1482-D-2016.",117,79
164,4,3657,103,Votos Emitidos,2017-09-13,19:43,135,16,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 4824-D-2017. Votación en General y Particular.,149,0
165,2,3658,83,Votos Emitidos,2017-09-13,15:56,135,8,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 0086-S-2017 - Votación en General y Particular,171,0
166,44,3659,117,Votos Emitidos,2017-09-13,17:47,135,13,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 0114-S-2015 Orden del Día 913 - Artículo 63,63,32
167,21,3660,111,Votos Emitidos,2017-09-13,20:15,135,18,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 5478-D-2016. Votación en General y Particular.,65,59
168,1,3661,58,Votos Emitidos,2017-09-13,14:47,135,1,,,MONZÓ Emilio,NEGATIVO,16,10,HCDN135R16,Tres cuartos,Ordinario,Especial,"Apartamiento del Reglamento solicitado por el Diputado GIOJA, José Luis para tratar el Expediente 6295-D-2016.",118,79
169,22,3662,116,Votos Emitidos,2017-09-13,17:41,135,11,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 0114-S-2015 Orden del Día 913 - Artículo 5.,96,22
170,0,3664,93,Votos Emitidos,2017-09-13,19:28,135,14,,,MONZÓ Emilio,AFIRMATIVO,16,10,HCDN135R16,Más de la mitad,Ordinario,Especial,Expediente 0097-D-2016 y otros. Votación en General.,160,3
171,1,3673,79,Votos Emitidos,2017-10-25,14:16,135,1,,,MONZÓ Emilio,AFIRMATIVO,18,12,HCDN135R18,Dos tercios,Ordinario,Especial,Expedientes 0343-OV-2017 O.D. 1779 y 0349-OV-2017 O.D. 1780 - Votación,176,0
172,1,3674,88,Votos Emitidos,2017-11-08,14:34,135,1,,,MONZÓ Emilio,NEGATIVO,19,13,HCDN135R19,Tres cuartos,Ordinario,Especial,"Apartamiento de Reglamento solicitado por la Diputada FERREYRA, Araceli Susana Del Rosario, para tratar el Expediente 5874-D-2017.",85,82
173,2,3675,78,Votos Emitidos,2017-11-08,14:53,135,2,,,MONZÓ Emilio,NEGATIVO,19,13,HCDN135R19,Tres cuartos,Ordinario,Especial,"Apartamiento de Reglamento solicitado por el Diputado CARMONA, Guillermo Ramón para tratar el Expediente 5761-D-2017.",101,75
174,0,3676,41,Votos Emitidos,2017-11-08,17:52,135,3,,,MONZÓ Emilio,AFIRMATIVO,19,13,HCDN135R19,Más de la mitad,Ordinario,Especial,Expediente 113-S-2017 Orden del Día 1776. Votación en General y Particular.,215,0
175,32,3677,74,Votos Emitidos,2017-11-08,19:20,135,4,,,MONZÓ Emilio,AFIRMATIVO,19,13,HCDN135R19,Más de la mitad,Ordinario,Especial,Expediente 31-PE-2016 Orden del Día 1795. Votación en General y Particular.,144,6
176,3,3678,70,Votos Emitidos,2017-11-08,19:30,135,5,,,MONZÓ Emilio,AFIRMATIVO,19,13,HCDN135R19,Más de la mitad,Ordinario,Especial,Expediente 124-S-2016 Orden del Día 1756. Votación en General y Particular.,182,1
177,0,3679,68,Votos Emitidos,2017-11-08,19:36,135,6,,,MONZÓ Emilio,AFIRMATIVO,19,13,HCDN135R19,Más de la mitad,Ordinario,Especial,Proyectos de ley sin disidencias ni observaciones. Votación en General y Particular.,187,1
178,2,3681,45,Votos Emitidos,2017-11-22,14:58,135,2,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 2479-D-2016 y 2495-D-2016 - Orden del Día 2031 - Artículo 6.,121,88
179,4,3697,57,Votos Emitidos,2017-11-23,00:13,135,18,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículo 11.,191,4
180,0,3713,82,Votos Emitidos,2017-11-23,01:54,135,34,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 90-S-2016 - Orden del Día 1621. Votación en General y Particular.,169,5
181,4,3682,63,Votos Emitidos,2017-11-22,15:29,135,3,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 2479-D-2016 y 2495-D-2016 - Orden del Día 2031 - Artículo 61.,117,72
182,0,3698,59,Votos Emitidos,2017-11-23,00:17,135,19,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículos 12 al 19.,193,4
183,4,3714,82,Votos Emitidos,2017-11-23,02:11,135,35,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 18-S-2016 - Orden del Día 2029. Votación en General.,170,0
184,0,3683,53,Votos Emitidos,2017-11-22,17:45,135,4,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 19-PE-2017 - Orden del Día 2033 - Votación en General.,138,65
185,20,3699,58,Votos Emitidos,2017-11-23,00:48,135,20,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículo 20.,168,10
186,4,3715,86,Votos Emitidos,2017-11-23,02:17,135,36,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 18-S-2016  - Orden del Día 2029. Artículos 1 al 5.,166,0
187,0,3684,56,Votos Emitidos,2017-11-22,18:12,135,5,,,MONZÓ Emilio,NEGATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 19-PE-2017 - Orden del Día 2033 - Artículo 42.,97,103
188,0,3700,59,Votos Emitidos,2017-11-23,00:50,135,21,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículo 21.,193,4
189,1,3716,113,Votos Emitidos,2017-11-23,03:16,135,37,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 689-D-2017 - Orden del Día 1317. Votación en General.,137,5
190,0,3685,64,Votos Emitidos,2017-11-22,20:53,135,6,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 9-PE-2017 (y otros) - Orden del Día 2026 - Votación en General.,188,4
191,16,3701,58,Votos Emitidos,2017-11-23,00:52,135,22,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículo 22.,167,15
192,4,3717,101,Votos Emitidos,2017-11-23,03:37,135,38,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Votación en General y Particular de Expedientes varios.,151,0
193,1,3686,81,Votos Emitidos,2017-11-22,22:02,135,7,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 26-PE-2016 (y otros)  - Orden del Día 1302 - Votación en General.,165,9
194,1,3702,58,Votos Emitidos,2017-11-23,00:54,135,23,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículo 23.,193,4
195,4,3718,101,Votos Emitidos,2017-11-23,03:39,135,39,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Votación en General y Particular de Expedientes varios.,151,0
196,0,3687,73,Votos Emitidos,2017-11-22,22:18,135,8,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 4506-D-2017 - Orden del Día 2035. Votación en General y Particular.,183,0
197,0,3703,60,Votos Emitidos,2017-11-23,00:56,135,24,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículos 24 al 28.,191,5
198,6,3719,103,Votos Emitidos,2017-11-23,03:42,135,40,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 4919-D-2017. Votación en General y Particular.,147,0
199,0,3688,77,Votos Emitidos,2017-11-22,22:27,135,9,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 3525-D-2017 - Orden del Día 2022. Votación en General y Particular.,179,0
200,0,3704,58,Votos Emitidos,2017-11-23,01:01,135,25,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículo 29.,194,4
201,0,3689,63,Votos Emitidos,2017-11-22,22:38,135,10,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 5731-D-2016 y 5380-D-2017 - Orden del Día 2024 - Votación en General y Particular.,193,0
202,0,3705,58,Votos Emitidos,2017-11-23,01:02,135,26,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículo 30.,194,4
203,5,3690,64,Votos Emitidos,2017-11-22,22:43,135,11,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 1301-D-2017 - Orden del Día 2034 - Votación en General y Particular.,187,0
204,1,3706,62,Votos Emitidos,2017-11-23,01:08,135,27,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículo 31.,189,4
205,49,3691,60,Votos Emitidos,2017-11-22,22:57,135,12,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 21-S-2017 - Orden del Día 1380. Votación en General y Particular.,143,4
206,1,3707,63,Votos Emitidos,2017-11-23,01:10,135,28,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículos 32 al 36.,188,4
207,0,3692,58,Votos Emitidos,2017-11-23,00:04,135,13,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Votación en General.,194,4
208,1,3708,61,Votos Emitidos,2017-11-23,01:12,135,29,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículo 37.,190,4
209,0,3693,56,Votos Emitidos,2017-11-23,00:07,135,14,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículo 1.,195,5
210,0,3709,61,Votos Emitidos,2017-11-23,01:13,135,30,,,MONZÓ Emilio,AFIRMATIVO,20,14,HCDN135R20,Más de la mitad,Ordinario,Especial,Expediente 294-S-2016 - Orden del Día 2028. Artículos 38 al 41.,191,4
